ID,Trial_Num,laser_power,Painrating
4,59,2.5,9
4,60,3,9
4,61,2.5,6
4,62,3.5,10
4,63,3.5,9
4,64,4,10
4,65,3,4
4,66,3.5,6
4,67,4,10
4,68,3,8
4,69,3,7
4,70,4,9
4,71,3,7
4,72,4,7
4,73,4,6
4,74,4,9
4,75,0,0
4,76,0,0
4,77,0,0
4,78,0,0
4,79,0,0
4,80,0,0
5,1,3,8
5,2,3,4
5,3,2,7
5,4,2,5
5,5,3,NaN
5,6,3.5,7
5,7,2,4
5,8,2,8
5,9,2,4
5,10,2.5,7
5,11,2.5,4
5,12,2,9
5,13,3,7
5,14,2.5,7
5,15,2.5,7
5,16,3,8
5,17,3,6
5,18,3.5,6
5,19,3,7
5,20,3.5,5
5,21,2,7
5,22,3.5,4
5,23,2.5,4
5,24,2,6
5,25,2,5
5,26,2.5,6
5,27,2,5
5,28,3,6
5,29,3,5
5,30,3.5,4
5,31,2.5,5
5,32,3,6
5,33,3.5,7
5,34,2.5,5
5,35,2.5,5
5,36,3.5,7
5,37,2.5,5
5,38,3.5,5
5,39,3.5,8
5,40,3.5,7
5,41,3,9
5,42,3,10
5,43,2,8
5,44,2,10
5,45,3,10
5,46,3.5,10
5,47,2,7
5,48,2,10
5,49,2,10
5,50,2.5,6
5,51,2.5,8
5,52,2,10
5,53,3,10
5,54,2.5,9
5,55,2.5,9
5,56,3,10
5,57,3,10
5,58,3.5,10
5,59,3,9
5,60,2,8
5,61,3.5,10
5,62,2.5,10
5,63,2,6
5,64,2,8
5,65,2.5,9
5,66,2,9
5,67,3,10
5,68,3,10
5,69,3.5,9
5,70,2.5,7
5,71,3,9
5,72,2.5,8
5,73,3.5,9
5,74,2.5,8
5,75,3.5,10
5,76,3.5,10
5,77,3.5,6
5,78,0,0
5,79,0,0
5,80,0,0
6,1,3,4
6,2,3,5
6,3,2,3
6,4,2,3
6,5,3,3
6,6,3.5,3
6,7,2,3
6,8,2,4
6,9,2,4
6,10,2.5,2
6,11,2,3
6,12,3,4
6,13,2.5,4
6,14,2.5,2
6,15,3,3
6,16,3,4
6,17,3,4
6,18,3.5,2
6,19,2,5
6,20,3.5,3
6,21,2.5,3
6,22,2,3
6,23,2,2
6,24,2.5,4
6,25,2,3
6,26,3,2
6,27,3,4
6,28,3.5,2
6,29,2.5,4
6,30,3,7
6,31,3.5,3
6,32,2.5,3
6,33,2.5,2
6,34,3.5,2
6,35,2.5,1
6,36,3.5,4
6,37,3.5,NaN
6,38,3.5,5
6,39,3,8
6,40,3,10
6,41,2,4
6,42,2,5
6,43,3,9
6,44,3.5,8
6,45,2,5
6,46,2,4
6,47,2.5,5
6,48,2.5,4
6,49,2,5
6,50,2.5,3
6,51,3,9
6,52,3,9
6,53,3,8
6,54,3.5,10
6,55,2.5,5
6,56,2,5
6,57,2,6
6,58,2.5,6
6,59,2,4
6,60,3,7
6,61,3,8
6,62,3.5,6
6,63,3,8
6,64,3.5,5
6,65,2.5,3
6,66,3.5,7
6,67,2.5,2
6,68,3.5,5
6,69,3.5,NaN
6,70,0,0
6,71,0,0
6,72,0,0
6,73,0,0
6,74,0,0
6,75,0,0
6,76,0,0
6,77,0,0
6,78,0,0
6,79,0,0
6,80,0,0
7,1,3,5
7,2,3,7
7,3,2,4
7,4,2,5
7,5,3,6
7,6,3.5,7
7,7,2,4
7,8,2,4
7,9,2,5
7,10,2.5,3
7,11,2.5,4
7,12,2,6
7,13,3,4
7,14,2.5,5
7,15,2.5,2
7,16,3,6
7,17,3,5
7,18,3.5,5
7,19,3,5
7,20,3.5,9
7,21,2,1
7,22,3.5,6
7,23,2.5,4
7,24,2,5
7,25,2,4
7,26,2.5,6
7,27,2,4
7,28,3,2
7,29,3,3
7,30,3.5,7
7,31,2.5,5
7,32,3,NaN
7,33,3.5,6
7,34,2.5,3
7,35,2.5,4
7,36,3.5,6
7,37,2.5,4
7,38,3.5,7
7,39,3.5,6
7,40,3.5,7
7,41,3,7
7,42,3,8
7,43,2,4
7,44,2,6
7,45,3,8
7,46,3.5,8
7,47,2,7
7,48,2,8
7,49,2,7
7,50,2.5,4
7,51,2.5,5
7,52,2,6
7,53,3,10
7,54,2.5,6
7,55,2.5,7
7,56,3,8
7,57,3,10
7,58,3,6
7,59,3.5,10
7,60,2,8
7,61,3.5,10
7,62,2.5,7
7,63,2,6
7,64,2,5
7,65,2.5,8
7,66,2,8
7,67,3,5
7,68,3,7
7,69,3.5,10
7,70,2.5,6
7,71,3,8
7,72,3.5,9
7,73,2.5,7
7,74,2.5,7
7,75,3.5,10
7,76,2.5,7
7,77,3.5,10
7,78,3.5,10
7,79,3.5,9
7,80,0,0
8,1,3.75,2
8,2,3.75,1.5
8,3,2.25,3
8,4,2.25,1
8,5,3.75,1
8,6,4.5,2.8
8,7,2.25,1.5
8,8,2.25,1
8,9,2.25,1.5
8,10,3,1.5
8,11,3,3
8,12,2.25,2
8,13,3.75,2
8,14,3,2
8,15,3,2.5
8,16,3.75,NaN
8,17,3.75,2
8,18,4.5,2.8
8,19,3.75,3.5
8,20,4.5,2
8,21,2.25,1
8,22,4.5,3.5
8,23,3,2
8,24,2.25,1
8,25,2.25,NaN
8,26,3,1.3
8,27,2.25,3
8,28,3.75,4.5
8,29,3.75,NaN
8,30,4.5,3
8,31,3,2
8,32,3.75,NaN
8,33,4.5,3.2
8,34,3,2.2
8,35,3,1.5
8,36,4.5,3.5
8,37,3,2.5
8,38,4.5,3
8,39,4.5,3.5
8,40,4.5,NaN
8,41,3.75,4.5
8,42,2.25,4
8,43,2.25,2
8,44,3.75,3.5
8,45,4.5,4.2
8,46,2.25,3.5
8,47,2.25,4
8,48,2.25,3.5
8,49,3,6.5
8,50,3,2
8,51,2.25,4
8,52,3.75,3.5
8,53,3,3.2
8,54,3,3.5
8,55,3.75,4.2
8,56,3.75,4.7
8,57,4.5,5.5
8,58,3.75,5
8,59,4.5,0.5
8,60,2.25,3.5
8,61,4.5,3.8
8,62,3,4.2
8,63,2.25,3.8
8,64,2.25,4
8,65,3,4.5
8,66,2.25,4.5
8,67,3.75,4.2
8,68,3.75,4.5
8,69,4.5,3.5
8,70,3,3.8
8,71,3.75,5
8,72,4.5,4
8,73,3,3.5
8,74,3,4
8,75,3,3.8
8,76,4.5,3.5
8,77,4.5,4.5
8,78,4.5,4
8,79,0,0
8,80,0,0
9,1,3.75,4.5
9,2,3.75,4
9,3,2.25,4
9,4,2.25,4.5
9,5,3.75,4.5
9,6,4.5,NaN
9,7,2.25,4
9,8,2.25,4.5
9,9,2.25,3.5
9,10,3,3
9,11,3,2
9,12,2.25,4.5
9,13,3.75,4.5
9,14,3,NaN
9,15,3,NaN
9,16,3.75,NaN
9,17,3.75,4
9,18,4.5,3
9,19,3.75,7
9,20,4.5,6
9,21,2.25,3
9,22,4.5,4
9,23,3,NaN
9,24,3,4
9,25,2.25,2
9,26,2.25,NaN
9,27,2.25,4
9,28,3.75,6
9,29,3.75,6.5
9,30,4.5,4
9,31,3,4
9,32,3.75,3
9,33,4.5,4
9,34,3,3
9,35,3,2
9,36,4.5,4
9,37,3,4
9,38,4.5,4.5
9,39,4.5,NaN
9,40,4.5,5
9,41,3.75,8.5
9,42,3.75,8.5
9,43,2.25,7.5
9,44,2.25,8
9,45,3.75,8.5
9,46,4.5,7
9,47,2.25,8
9,48,2.25,7.5
9,49,2.25,8.5
9,50,3,4
9,51,3,4
9,52,2.25,8
9,53,3.75,8.5
9,54,3,4
9,55,3,4
9,56,3.75,8.5
9,57,3.75,8.5
9,58,4.5,8.5
9,59,3.75,8.5
9,60,4.5,8
9,61,2.25,6.5
9,62,4.5,8.5
9,63,3,4.5
9,64,2.25,8
9,65,2.25,8.5
9,66,3,6.5
9,67,2.25,8
9,68,3.75,8.5
9,69,3.75,8.5
9,70,4.5,7
9,71,3,4
9,72,3.75,8.5
9,73,4.5,7.5
9,74,3,5
9,75,3,6.5
9,76,4.5,8.5
9,77,3,8
9,78,4.5,8.5
9,79,4.5,8.5
9,80,4.5,8.5
10,1,3.75,6
10,2,3.75,4
10,3,2.25,NaN
10,4,2.25,4
10,5,3.75,4
10,6,4.5,5
10,7,2.25,4
10,8,2.25,3
10,9,2.25,4
10,10,3,4
10,11,3,3
10,12,2.25,2
10,13,3.75,5
10,14,3,4
10,15,3,4
10,16,3.75,4
10,17,3.75,4
10,18,4.5,4
10,19,3.75,8
10,20,4.5,8
10,21,2.25,3
10,22,4.5,7
10,23,3,3
10,24,2.25,3
10,25,2.25,3
10,26,3,3
10,27,2.25,3
10,28,3.75,6
10,29,3.75,6
10,30,4.5,4
10,31,3,3
10,32,3.75,4
10,33,3,3
10,34,3,5
10,35,4.5,6
10,36,3,5
10,37,4.5,4
10,38,4.5,7
10,39,4.5,4
10,40,3.75,8.5
10,41,3.75,8
10,42,2.25,8
10,43,2.25,7
10,44,3.75,8.5
10,45,4.5,9
10,46,2.25,2
10,47,2.25,6
10,48,2.25,8
10,49,3,9
10,50,3,8
10,51,2.25,7
10,52,3.75,8.5
10,53,3,8
10,54,3,8
10,55,3.75,8.5
10,56,3.75,9
10,57,4.5,10
10,58,3.75,9
10,59,4.5,10
10,60,2.25,8
10,61,4.5,8
10,62,3,9
10,63,2.25,7
10,64,2.25,8
10,65,3,9
10,66,2.25,7
10,67,3.75,9
10,68,3.75,9
10,69,3,10
10,70,3,9
10,71,3,9
10,72,3,8
10,73,4.5,9
10,74,0,0
10,75,0,0
10,76,0,0
10,77,0,0
10,78,0,0
10,79,0,0
10,80,0,0
11,1,3.5,5
11,2,3.5,5.5
11,3,2.5,5
11,4,2.5,6
11,5,3.5,NaN
11,6,4,5
11,7,2.5,4
11,8,2.5,4
11,9,2.5,3.5
11,10,3,3
11,11,3,2
11,12,2.5,4
11,13,3.5,4
11,14,3,1
11,15,3,1
11,16,3.5,5
11,17,3.5,6
11,18,4,6
11,19,3.5,5
11,20,4,4
11,21,2.5,3
11,22,4,3.5
11,23,3,3
11,24,2.5,3
11,25,2.5,3
11,26,3,0
11,27,2.5,6
11,28,3.5,5.5
11,29,3.5,5
11,30,4,4
11,31,3,3
11,32,3.5,7
11,33,4,5
11,34,3,3
11,35,3,3
11,36,4,3
11,37,3,4
11,38,4,3
11,39,4,3.5
11,40,4,3.5
11,41,3.5,9.5
11,42,3.5,8
11,43,2.5,5
11,44,2.5,5
11,45,3.5,8
11,46,4,5
11,47,2.5,9
11,48,2.5,6
11,49,2.5,7.5
11,50,3,4
11,51,3,4
11,52,2.5,5
11,53,3.5,8
11,54,3,4
11,55,3,4
11,56,3.5,8
11,57,3.5,8.5
11,58,4,7
11,59,3.5,8.5
11,60,4,8
11,61,2.5,6.5
11,62,4,5
11,63,3,5
11,64,2.5,7
11,65,2.5,6
11,66,3,4
11,67,2.5,5.5
11,68,3.5,8.5
11,69,3.5,8
11,70,4,7
11,71,3,4
11,72,3.5,8.5
11,73,4,8
11,74,3,4
11,75,3,8
11,76,4,6
11,77,3,6
11,78,4,6
11,79,4,8
11,80,4,8
12,1,3.5,NaN
12,2,3.5,3
12,3,2.5,1
12,4,2.5,1
12,5,3.5,4
12,6,4,1
12,7,2.5,1
12,8,2.5,1
12,9,2.5,1
12,10,3,1
12,11,3,1
12,12,2.5,0
12,13,3.5,3
12,14,3,1
12,15,3,1
12,16,3.5,3
12,17,3.5,3
12,18,4,1
12,19,3.5,3
12,20,4,3
12,21,2.5,2
12,22,4,3
12,23,3,4
12,24,2.5,1
12,25,2.5,1
12,26,3,1
12,27,2.5,2
12,28,3.5,3
12,29,3.5,1
12,30,4,1
12,31,3,1
12,32,3.5,1
12,33,4,1
12,34,3,1
12,35,3,1
12,36,4,1
12,37,3,1
12,38,4,1
12,39,4,1
12,40,4,1
12,41,3.5,6
12,42,3.5,7
12,43,2.5,6
12,44,2.5,7
12,45,3.5,8
12,46,4,10
12,47,2.5,4
12,48,2.5,4
12,49,2.5,4
12,50,3,5
12,51,3,6
12,52,2.5,6
12,53,3.5,8
12,54,3,7
12,55,3,5
12,56,3.5,8
12,57,3.5,7
12,58,4,7
12,59,3.5,6
12,60,4,7
12,61,2.5,6
12,62,4,7
12,63,3,4
12,64,2.5,5
12,65,2.5,5
12,66,2.5,5
12,67,3.5,8
12,68,3.5,9
12,69,4,7
12,70,3,4
12,71,3.5,10
12,72,4,9
12,73,3,4
12,74,3,5
12,75,4,6
12,76,3,2
12,77,4,7
12,78,4,6
12,79,4,8
12,80,0,0
13,1,3.75,3
13,2,2.25,1
13,3,2.25,2
13,4,3.75,4
13,5,4.5,1
13,6,2.25,1
13,7,2.25,3
13,8,2.25,0.1
13,9,3,1
13,10,3,1
13,11,2.25,0.5
13,12,3.75,NaN
13,13,3,0
13,14,3,1
13,15,3.75,NaN
13,16,3.75,4
13,17,4.5,2
13,18,3.75,0.2
13,19,4.5,0
13,20,2.25,0.4
13,21,4.5,2
13,22,3,0
13,23,2.25,2
13,24,2.25,NaN
13,25,3,0
13,26,2.25,1
13,27,3.75,2
13,28,3.75,2
13,29,4.5,1
13,30,3,0
13,31,3.75,2
13,32,4.5,3
13,33,3,0
13,34,3,1
13,35,3,0
13,36,4.5,4
13,37,4.5,6
13,38,4.5,3
13,39,2.25,9
13,40,3.75,8
13,41,2.25,8
13,42,2.25,7
13,43,2.25,6
13,44,3,5
13,45,3,4
13,46,2.25,7
13,47,3.75,7
13,48,3,4
13,49,3,1
13,50,3.75,9.2
13,51,3.75,9.2
13,52,4.5,7
13,53,3.75,8
13,54,4.5,8
13,55,2.25,7
13,56,4.5,7
13,57,3,6
13,58,2.25,8
13,59,2.25,5
13,60,3,4
13,61,2.25,7
13,62,3.75,9
13,63,3.75,8.2
13,64,4.5,9
13,65,3,5
13,66,3.75,9
13,67,4.5,7
13,68,3,3
13,69,3,7
13,70,4.5,9
13,71,3,3
13,72,4.5,9
13,73,4.5,7
13,74,0,0
13,75,0,0
13,76,0,0
13,77,0,0
13,78,0,0
13,79,0,0
13,80,0,0
14,1,3.5,4
14,2,3.5,4.2
14,3,2.5,3.8
14,4,2.5,3.6
14,5,3.5,3.2
14,6,4,1.5
14,7,2.5,4
14,8,2.5,2
14,9,2.5,3
14,10,3,3
14,11,3,0
14,12,2.5,1.2
14,13,3.5,2.5
14,14,3,0
14,15,3,1.5
14,16,3.5,4.2
14,17,3.5,3.5
14,18,4,2
14,19,3.5,2.8
14,20,4,4
14,21,2.5,3
14,22,4,1.3
14,23,3,2
14,24,2.5,NaN
14,25,2.5,NaN
14,26,3,0.5
14,27,2.5,3
14,28,3.5,2.6
14,29,3.5,NaN
14,30,4,NaN
14,31,3,2.5
14,32,3.5,NaN
14,33,4,3.5
14,34,3,3
14,35,3,NaN
14,36,4,3.5
14,37,3,0.7
14,38,4,8.3
14,39,4,3
14,40,4,2
14,41,3.5,8
14,42,3.5,8
14,43,2.5,7.8
14,44,2.5,NaN
14,45,3.5,7.7
14,46,4,7.8
14,47,2.5,7.5
14,48,2.5,6.8
14,49,2.5,6.7
14,50,3,4
14,51,3,5
14,52,2.5,7
14,53,3.5,8.2
14,54,3,5.5
14,55,3,4.5
14,56,3.5,2.2
14,57,3.5,8.4
14,58,4,8.6
14,59,3.5,7.6
14,60,4,9
14,61,2.5,5
14,62,4,8.3
14,63,3,6
14,64,2.5,7
14,65,2.5,7.8
14,66,3,7.8
14,67,2.5,5.6
14,68,3.5,7.2
14,69,3.5,7.3
14,70,4,8.3
14,71,3,5
14,72,3.5,7
14,73,4,8.6
14,74,3,NaN
14,75,3,3.8
14,76,4,8.5
14,77,3,4
14,78,4,8.2
14,79,4,7.5
14,80,4,8.4
15,1,3.5,4
15,2,3.5,3
15,3,2.5,3
15,4,2.5,2
15,5,3.5,3
15,6,4,3
15,7,2.5,3
15,8,2.5,3
15,9,2.5,2
15,10,3,4
15,11,3,3
15,12,2.5,2
15,13,3.5,3
15,14,3,4
15,15,3,4
15,16,3.5,3
15,17,3.5,4
15,18,4,5
15,19,3.5,3
15,20,4,3
15,21,2.5,0
15,22,4,0
15,23,3,3
15,24,2.5,3
15,25,2.5,2
15,26,3,3
15,27,2.5,2
15,28,3.5,4
15,29,3.5,3
15,30,4,4
15,31,3,0
15,32,3.5,4
15,33,4,5
15,34,3,0
15,35,3,2
15,36,4,0
15,37,3,0
15,38,4,4
15,39,4,5
15,40,4,4
15,41,3.5,5
15,42,3.5,9
15,43,2.5,3
15,44,2.5,4
15,45,3.5,9
15,46,4,10
15,47,2.5,3.5
15,48,2.5,4
15,49,2.5,5
15,50,3,9
15,51,3,10
15,52,2.5,4
15,53,3.5,8
15,54,3,8
15,55,3,6
15,56,3.5,9
15,57,3.5,9
15,58,4,10
15,59,3.5,7
15,60,4,8
15,61,2.5,3
15,62,4,0
15,63,3,7
15,64,2.5,6
15,65,2.5,7
15,66,3,8
15,67,2.5,5
15,68,3.5,9
15,69,3.5,7
15,70,4,0
15,71,3,0
15,72,3.5,9
15,73,4,10
15,74,3,0
15,75,3,0
15,76,4,10
15,77,3,0
15,78,4,9
15,79,4,9
15,80,4,9
16,1,3.75,3.5
16,2,3.75,3.5
16,3,2.25,3.5
16,4,2.25,3
16,5,3.75,6
16,6,4.5,0.6
16,7,2.25,NaN
16,8,2.25,NaN
16,9,2.25,NaN
16,10,3,3.5
16,11,3,3
16,12,2.25,5
16,13,3.75,5
16,14,3,0.6
16,15,3,2
16,16,3.75,5
16,17,3.75,4.5
16,18,4.5,3
16,19,3.75,0
16,20,4.5,NaN
16,21,2.25,5
16,22,4.5,3
16,23,3,2
16,24,2.25,4.5
16,25,2.25,4
16,26,3,0
16,27,2.25,5
16,28,3.75,4.5
16,29,3.75,NaN
16,30,4.5,3
16,31,3,0.5
16,32,3.75,5.5
16,33,4.5,4
16,34,3,2.5
16,35,3,3
16,36,4.5,2.5
16,37,3,3
16,38,4.5,3
16,39,4.5,3.5
16,40,4.5,0
16,41,3.75,5.5
16,42,3.75,7
16,43,2.25,5
16,44,2.25,5.6
16,45,3.75,5.5
16,46,4.5,6
16,47,2.25,5.5
16,48,2.25,5.5
16,49,2.25,6
16,50,3,5
16,51,3,5.6
16,52,2.25,6.5
16,53,3.75,6.5
16,54,3,4
16,55,3,3
16,56,3.75,7
16,57,3.75,6.5
16,58,4.5,6.5
16,59,3.75,6.5
16,60,4.5,5.5
16,61,2.25,6
16,62,4.5,5.5
16,63,3,5
16,64,2.25,5.5
16,65,2.25,4
16,66,3,6
16,67,2.25,3.5
16,68,3.75,7
16,69,3.75,6.5
16,70,4.5,4.5
16,71,3,4.5
16,72,3.75,6.5
16,73,4.5,5
16,74,3,5.5
16,75,3,6.5
16,76,4.5,5
16,77,3,5.5
16,78,4.5,6
16,79,4.5,5
16,80,4.5,4.5
17,1,3.5,3.5
17,2,3.5,3
17,3,2.5,4
17,4,2.5,2
17,5,3.5,3
17,6,4,3
17,7,2.5,2.5
17,8,2.5,0
17,9,2.5,2.5
17,10,3,0
17,11,3,1
17,12,2.5,1.5
17,13,3.5,4
17,14,3,1
17,15,3,1.5
17,16,3.5,NaN
17,17,3.5,3.5
17,18,4,1
17,19,3.5,2
17,20,2.5,NaN
17,21,4,3
17,22,3,2.5
17,23,2.5,3
17,24,2.5,NaN
17,25,3,3
17,26,2.5,0.5
17,27,3.5,4
17,28,3.5,3.5
17,29,4,NaN
17,30,3,NaN
17,31,3.5,3.5
17,32,4,4
17,33,3,3.5
17,34,3,2
17,35,4,2
17,36,3,2
17,37,4,3
17,38,3.5,6
17,39,3.5,6
17,40,2.5,3
17,41,2.5,4.5
17,42,3.5,6
17,43,4,4.5
17,44,2.5,5.5
17,45,2.5,4
17,46,2.5,5
17,47,3,5
17,48,3,5
17,49,2.5,4.5
17,50,3.5,4.5
17,51,3,5
17,52,3,3.5
17,53,3.5,6
17,54,3.5,5.5
17,55,4,5.5
17,56,3.5,4.5
17,57,4,5.5
17,58,2.5,4.5
17,59,4,5.5
17,60,3,4.5
17,61,2.5,4.5
17,62,2.5,5.5
17,63,3,5
17,64,2.5,4
17,65,3.5,5
17,66,3.5,6
17,67,4,6
17,68,3,4.5
17,69,3.5,6
17,70,4,5
17,71,3,5
17,72,3,5
17,73,4,5.5
17,74,3,4
17,75,4,6
17,76,4,5
17,77,0,0
17,78,0,0
17,79,0,0
17,80,0,0
18,1,3.75,2
18,2,3.75,3
18,3,2.25,3
18,4,2.25,1
18,5,3.75,NaN
18,6,4.5,1.5
18,7,2.25,0.5
18,8,2.25,1
18,9,2.25,1
18,10,3,2
18,11,3,3
18,12,2.25,2
18,13,3.75,2
18,14,3,2
18,15,3,1.5
18,16,3.75,0.5
18,17,3.75,NaN
18,18,4.5,4
18,19,3.75,2
18,20,4.5,NaN
18,21,2.25,2
18,22,4.5,2
18,23,3,1.5
18,24,2.25,1
18,25,2.25,NaN
18,26,3,NaN
18,27,2.25,1.5
18,28,3.75,2
18,29,3.75,3
18,30,4.5,2.5
18,31,3,NaN
18,32,3.75,2
18,33,4.5,3.5
18,34,3,2
18,35,3,1
18,36,4.5,2.5
18,37,3,2
18,38,4.5,2.5
18,39,4.5,2.5
18,40,4.5,2.5
18,41,3.75,4.5
18,42,3.75,5.5
18,43,2.25,4
18,44,2.25,5.5
18,45,3.75,5
18,46,4.5,6.5
18,47,2.25,3
18,48,2.25,4
18,49,2.25,2
18,50,3,1
18,51,3,2.5
18,52,2.25,3.5
18,53,3.75,6
18,54,3,4
18,55,3,NaN
18,56,3.75,6
18,57,3.75,6
18,58,4.5,5.5
18,59,3.75,4
18,60,4.5,6
18,61,2.25,2
18,62,4.5,4
18,63,3,3.5
18,64,2.25,7
18,65,2.25,5
18,66,3,5
18,67,2.25,6.5
18,68,3.75,6.5
18,69,3.75,7
18,70,4.5,5
18,71,3,1.5
18,72,3.75,6
18,73,4.5,6
18,74,3,4.5
18,75,3,4
18,76,4.5,7
18,77,3,5
18,78,4.5,5
18,79,4.5,6
18,80,4.5,5
19,1,3,NaN
19,2,3,NaN
19,3,2,3
19,4,3,NaN
19,5,3.5,5
19,6,2,4
19,7,2,4
19,8,2,NaN
19,9,2.5,3
19,10,2.5,4
19,11,2,NaN
19,12,3,5
19,13,2.5,3
19,14,2.5,4
19,15,3,4
19,16,3,7
19,17,3.5,6
19,18,3,3
19,19,3.5,3
19,20,2,4
19,21,3.5,4
