ID,Trial_Num,laser_power,Painrating
8,14,4.25,3
8,15,4.25,4
8,16,4.25,2
9,1,3.5,2
9,2,3.5,8
9,3,3.5,9
9,4,3.5,10
9,5,3.5,7
9,6,3.5,4
9,7,3.5,1
9,8,3.5,1
9,9,3.5,4
9,10,3.5,10
9,11,3.5,8
9,12,3.5,9
9,13,3.5,9
9,14,3.5,10
9,15,3.5,10
9,16,3.5,10
10,1,2.75,3
10,2,2.75,4
10,3,2.75,6
10,4,2.75,8
10,5,2.75,9
10,6,2.75,7
10,7,2.75,8
10,8,2.75,9
10,9,2.75,9
10,10,2.75,10
10,11,2.75,10
10,12,2.75,8
10,13,2.75,9
10,14,2.75,10
10,15,2.75,9
10,16,2.75,8
11,1,3.25,4
11,2,3.25,7
11,3,3.25,5
11,4,3.25,6
11,5,3.25,10
11,6,3.25,9
11,7,3.25,10
11,8,3.25,10
11,9,3.25,10
11,10,3.25,10
11,11,3.25,10
11,12,3.25,5
11,13,3.25,7
11,14,3.25,4
11,15,3.25,10
11,16,3.25,10
12,1,3.5,2
12,2,3.5,4
12,3,3.5,6
12,4,3.5,5
12,5,3.5,3
12,6,3.5,6
12,7,3.5,9
12,8,3.5,6
12,9,3.5,3
12,10,3.5,4
12,11,3.5,7
12,12,3.5,7
12,13,3.5,10
12,14,3.5,4
12,15,3.5,5
12,16,3.5,5
13,1,4.25,4
13,2,4.25,4
13,3,4.25,3
13,4,4.25,3
13,5,4.25,3
13,6,4.25,4
13,7,4.25,4
13,8,4.25,5
13,9,4.25,5
13,10,4.25,4
13,11,4.25,3
13,12,4.25,4
13,13,4.25,4
13,14,4.25,5
13,15,4.25,5
13,16,4.25,5
14,1,3.5,4
14,2,3.5,6
14,3,3.5,6
14,4,3.5,7
14,5,3.5,6
14,6,3.5,5
14,7,3.5,7
14,8,3.5,6
14,9,3.5,6
14,10,3.5,7
14,11,3.5,5
14,12,3.5,4
14,13,3.5,5
14,14,3.5,5
14,15,3.5,7
14,16,3.5,6
15,1,3.75,5
15,2,3.75,6
15,3,3.75,5
15,4,3.75,6
15,5,3.75,7
15,6,3.75,6
15,7,3.75,6
15,8,3.75,5
15,9,3.75,6
15,10,3.75,6
15,11,3.75,6
15,12,3.75,5
15,13,3.75,6
15,14,3.75,7
15,15,3.75,5
15,16,3.75,5
16,1,3.5,1
16,2,3.5,5
16,3,3.5,6
16,4,3.5,7
16,5,3.5,8
16,6,3.5,4
16,7,3.5,1
16,8,3.5,3
16,9,3.5,4
16,10,3.5,8
16,11,3.5,9
