ID,Trial_Num,laser_power,Painrating
2,42,2.75,7
2,43,2,4
2,44,2.75,8
2,45,2,4
2,46,2,3
2,47,2,5
2,48,2,2
2,49,2,4
2,50,2.75,6
2,51,2,2
2,52,2.75,6
2,53,2,4
2,54,2.75,6
2,55,2.75,7
2,56,2.75,8
2,57,2,2
2,58,2.75,9
2,59,2.75,7
2,60,2.75,6
2,61,2.75,4
2,62,2.75,8
2,63,2,3
2,64,2.75,8
2,65,2.75,8
2,66,2,8
2,67,2,1
2,68,2,2
2,69,2,2
2,70,2,2
2,71,2.75,7
2,72,2.75,7
2,73,2,4
2,74,2.75,7
2,75,2.75,6
2,76,2,2
2,77,2.75,6
2,78,2,3
2,79,2,3
2,80,2,6
2,81,2.75,6
2,82,2.75,6
2,83,2,4
2,84,2.75,7
2,85,2,3
2,86,2,4
2,87,2,5
2,88,2,4
2,89,2,4
2,90,2.75,8
2,91,2,4
2,92,2.75,7
2,93,2,6
2,94,2.75,8
2,95,2.75,7
2,96,2.75,7
2,97,2,6
2,98,2.75,8
2,99,2.75,7
2,100,2.75,8
2,101,2.75,8
2,102,2.75,8
2,103,2,3
2,104,2.75,8
2,105,2.75,8
2,106,2,4
2,107,2,4
2,108,2,3
2,109,2,4
2,110,2,4
2,111,2.75,7
2,112,2.75,8
2,113,2,3
2,114,2.75,7
2,115,2.75,9
2,116,2,3
2,117,2.75,8
2,118,2,3
2,119,2,2
2,120,2,1
2,121,2.75,4
2,122,2.75,4
2,123,2,4
2,124,2.75,6
2,125,2,4
2,126,2,4
2,127,2,3
2,128,2,4
2,129,2,3
2,130,2.75,6
2,131,2,3
2,132,2.75,4
2,133,2,3
2,134,2.75,6
2,135,2.75,6
2,136,2.75,2
2,137,2,2
2,138,2.75,4
2,139,2.75,7
2,140,2.75,6
2,141,2.75,7
2,142,2.75,7
2,143,2,6
2,144,2.75,4
2,145,2.75,6
2,146,2,4
2,147,2,3
2,148,2,2
2,149,2,2
2,150,2,2
2,151,2.75,7
2,152,2.75,8
2,153,2,3
2,154,2.75,6
2,155,2.75,6
2,156,2,7
2,157,2.75,7
2,158,2,4
2,159,2,4
2,160,2,4
3,1,2.5,4
3,2,2.5,3
3,3,2.25,9
3,4,2.5,3
3,5,2.25,1
3,6,2.25,0
3,7,2.25,7
3,8,2.25,3
3,9,2.25,1
3,10,2.5,3
3,11,2.25,3
3,12,2.5,6
3,13,2.25,1
3,14,2.5,1
3,15,2.5,3
3,16,2.5,9
3,17,2.25,10
3,18,2.5,9
3,19,2.5,10
3,20,2.5,7
3,21,2.5,2
3,22,2.5,1
3,23,2.25,2
3,24,2.5,2
3,25,2.5,6
3,26,2.25,0
3,27,2.25,1
3,28,2.25,2
3,29,2.25,8
3,30,2.25,4
3,31,2.5,1
3,32,2.5,3
3,33,2.25,4
3,34,2.5,2
3,35,2.5,7
3,36,2.25,7
3,37,2.5,0
3,38,2.25,1
3,39,2.25,8
3,40,2.25,5
3,41,2.5,6
3,42,2.5,5
3,43,2.25,4
3,44,2.5,4
3,45,2.25,3
3,46,2.25,5
3,47,2.25,8
3,48,2.25,4
3,49,2.25,4
3,50,2.5,7
3,51,2.25,6
3,52,2.5,9
3,53,2.25,6
3,54,2.5,8
3,55,2.5,10
3,56,2.5,8
3,57,2.25,1
3,58,2.5,3
3,59,2.5,7
3,60,2.5,3
3,61,2.5,4
3,62,2.5,4
3,63,2.25,2
3,64,2.5,1
3,65,2.5,3
3,66,2.25,5
3,67,2.25,7
3,68,2.25,1
3,69,2.25,3
3,70,2.25,0
3,71,2.5,7
3,72,2.5,3
3,73,2.25,4
3,74,2.5,3
3,75,2.5,4
3,76,2.25,0
3,77,2.5,1
3,78,2.25,1
3,79,2.25,8
3,80,2.25,3
3,81,2.5,6
3,82,2.5,7
3,83,2.25,3
3,84,2.5,8
3,85,2.25,3
3,86,2.25,1
3,87,2.25,5
3,88,2.25,1
3,89,2.25,1
3,90,2.5,6
3,91,2.25,7
3,92,2.5,2
3,93,2.25,2
3,94,2.5,3
3,95,2.5,4
3,96,2.5,9
3,97,2.25,7
3,98,2.5,9
3,99,2.5,2
3,100,2.5,4
3,101,2.5,8
3,102,2.5,1
3,103,2.25,3
3,104,2.5,6
3,105,2.5,2
3,106,2.25,3
3,107,2.25,4
3,108,2.25,4
3,109,2.25,4
3,110,2.25,1
3,111,2.5,4
3,112,2.5,8
3,113,2.25,9
3,114,2.5,9
3,115,2.5,6
3,116,2.25,1
3,117,2.5,6
3,118,2.25,4
3,119,2.25,6
3,120,2.25,4
3,121,2.5,3
3,122,2.5,4
3,123,2.25,6
3,124,2.5,7
3,125,2.25,0
3,126,2.25,8
3,127,2.25,5
3,128,2.25,3
3,129,2.25,6
3,130,2.5,2
3,131,2.25,5
3,132,2.5,2
3,133,2.25,0
3,134,2.5,1
3,135,2.5,5
3,136,2.5,4
3,137,2.25,4
3,138,2.5,4
3,139,2.5,6
3,140,2.5,4
3,141,2.5,5
3,142,2.5,6
3,143,2.25,2
3,144,2.5,4
3,145,2.5,3
3,146,2.25,6
3,147,2.25,8
3,148,2.25,5
3,149,2.25,9
3,150,2.25,5
3,151,2.5,6
3,152,2.5,0
3,153,2.25,1
3,154,2.5,4
3,155,2.5,2
