ID,Trial_Num,laser_power,Painrating
3,101,1.5,5
3,102,3,8
3,103,1,4
3,104,2.75,9
3,105,1.75,8
3,106,2.25,6
3,107,3.75,10
3,108,1.25,2
3,109,3.5,9
3,110,2,7
3,111,1.5,3
3,112,3.75,10
3,113,2.25,7
3,114,3.5,9
3,115,1.25,4
3,116,3.25,9
3,117,2.5,6
3,118,2.75,8
3,119,1,4
3,120,3.75,9
3,121,2,7
3,122,3,8
3,123,1.5,5
3,124,1,5
3,125,4,10
3,126,2.75,8
3,127,2.5,5
3,128,2.5,7
3,129,2.25,5
3,130,3,8
4,1,3,7
4,2,1.5,4
4,3,4,9
4,4,1.75,4
4,5,3.5,9
4,6,1.75,4
4,7,2.75,5
4,8,1.75,4
4,9,4,9
4,10,2.25,5
4,11,3.25,7
4,12,2,4
4,13,4,9
4,14,2.5,6
4,15,3.5,8
4,16,1.25,4
4,17,3,5
4,18,2,5
4,19,2.5,6
4,20,3.75,9
4,21,1.75,5
4,22,3.25,6
4,23,2.25,4
4,24,1.25,4
4,25,3.25,7
4,26,2,6
4,27,3.5,9
4,28,1.25,5
4,29,3.25,9
4,30,1,3
4,31,3.75,9
4,32,1.5,4
4,33,2.75,5
4,34,1,3
4,35,4,9
4,36,1.5,4
4,37,3,7
4,38,1,4
4,39,2.75,8
4,40,1.75,4
4,41,2.25,5
4,42,3.75,10
4,43,1.25,4
4,44,3.5,9
4,45,2,8
4,46,1.5,4
4,47,3.75,10
4,48,2.25,7
4,49,3.5,9
4,50,1.25,4
4,51,3.25,9
4,52,2.5,7
4,53,2.75,8
4,54,1,4
4,55,3.75,10
4,56,2,8
4,57,3,6
4,58,1.5,4
4,59,1,4
4,60,4,9
4,61,2.75,6
4,62,2.5,6
4,63,2.5,5
4,64,2.25,7
4,65,3,9
4,66,3,6
4,67,1.5,5
4,68,4,10
4,69,1.75,4
4,70,3.5,10
4,71,1.75,5
4,72,2.75,7
4,73,1.75,6
4,74,4,10
4,75,2.25,5
4,76,3.25,9
4,77,2,5
4,78,4,10
4,79,2.5,7
4,80,3.5,10
4,81,1.25,4
4,82,3,7
4,83,2,7
4,84,2.5,9
4,85,3.75,10
4,86,1.75,4
4,87,3.25,9
4,88,2.25,4
4,89,1.25,4
4,90,3.25,7
4,91,2,5
4,92,3.5,9
4,93,1.25,5
4,94,3.25,9
4,95,1,4
4,96,3.75,10
4,97,1.5,5
4,98,2.75,9
4,99,1,4
4,100,4,10
4,101,1.5,4
4,102,3,7
4,103,1,3
4,104,2.75,8
4,105,1.75,3
4,106,2.25,7
4,107,3.75,10
4,108,1.25,5
4,109,3.5,10
4,110,2,5
4,111,1.5,5
4,112,3.75,9
4,113,2.25,4
4,114,3.5,10
4,115,1.25,4
4,116,3.25,5
4,117,2.5,4
4,118,2.75,9
4,119,1,3
4,120,3.75,10
4,121,2,6
4,122,3,7
